Brands,Months,Total Units,vs. Prior Period
Fig Farms,07/2020,"54,701.09495600000",0.03798918596165800
Fig Farms,08/2020,"60,417.414019",0.10450099888490500
Fig Farms,09/2020,"92,970.51813700000",0.5388033342135890
Fig Farms,10/2020,"114,669.729803",0.2333988462237490
Fig Farms,11/2020,"111,009.99362700000",-0.03191545129030380
Fig Farms,12/2020,"135,181.80529900000",0.2177444650003190
Fig Farms,01/2021,"116,406.663156",-0.13888808557832500
Fig Farms,02/2021,"117,431.85401600000",0.008806977471952550
Fig Farms,03/2021,"131,980.70578100000",0.12389186807029100
Fig Farms,04/2021,"99,400.297662",-0.24685735635526700
Fig Farms,05/2021,"119,504.42990900000",0.20225424591143500
Fig Farms,06/2021,"126,347.5655120000",0.057262610333447600
Fig Farms,07/2021,"127,833.36233500000",0.011759599933557900
Fig Farms,08/2021,"105,315.76937500000",-0.1761480144830300
Fig Farms,09/2021,"94,127.52560200000",-0.10623521851852800
Final Frontier,10/2018,"4,511.628744",
Final Frontier,11/2018,"6,327.096300000000",0.4023973733242980
Final Frontier,12/2018,,-1
Finch & Sons,03/2019,944.9558300000000,
Finch & Sons,04/2019,,-1
Finch & Sons,12/2019,24.305060000000000,
Finch & Sons,01/2020,28.784454,0.18429882501833000
Finch & Sons,02/2020,,-1
Fiore,04/2021,"1,216.158352",
Fiore,05/2021,,-1
Fiore,07/2021,"3,473.2830160000000",
Fiore,08/2021,"2,597.049500000000",-0.25227817945256600
Fiore,09/2021,"2,992.074761",0.15210540307375700
Fiori,08/2018,210.94304000000000,
Fiori,09/2018,202.355726,-0.04070916016001310
Fiori,10/2018,563.227784,1.7833548134931500
Fiori,11/2018,628.5195,0.11592417464973600
Fiori,12/2018,661.110117,0.05185299262791360
Fiori,01/2019,983.3693520000000,0.487451676677336
Fiori,02/2019,480.6822780000000,-0.5111884694978780
Fiori,03/2019,922.1858100000000,0.9184934669049720
Fiori,04/2019,707.867748,-0.23240225524615200
Fiori,05/2019,858.3472890000000,0.21258143406754000
Fiori,06/2019,"1,087.8167520000000",0.26733871702133400
Fiori,07/2019,"1,155.7779460000000",0.062474855139940100
Fiori,08/2019,"1,160.771248",0.004320295275819040
Fiori,09/2019,654.504084,-0.43614722958747900
Fiori,10/2019,969.207397,0.48082711887249300
Fiori,11/2019,834.9499200000000,-0.1385229594982140
Fiori,12/2019,529.8503080000000,-0.3654106727742430
Fiori,01/2020,518.120172,-0.022138584847250500
Fiori,02/2020,407.5688780000000,-0.21336998629731000
Fiori,03/2020,364.2805920000000,-0.10621097030867900
Fiori,04/2020,222.928854,-0.3880298349795150
Fiori,05/2020,454.84737600000000,1.0403252779472000
Fiori,06/2020,434.75955000000000,-0.044163882348086200
Fiori,07/2020,457.69266400000000,0.052748959741079800
Fiori,08/2020,418.6512240000000,-0.0853005588046745
Fiori,09/2020,272.54552,-0.3489914650291340
Fiori,10/2020,209.63534800000000,-0.23082445824095700
Fiori,11/2020,237.52912500000000,0.13305855747190100
Fiori,12/2020,295.615571,0.2445445205930010
Fiori,01/2021,239.19240100000000,-0.1908667050559390
Fiori,02/2021,295.907381,0.2371102918106500
Fiori,03/2021,359.99763000000000,0.21658888258687900
Fiori,04/2021,279.633689,-0.2232346390724850
Fiori,05/2021,257.593614,-0.07881766706585920
Fiori,06/2021,214.75729600000000,-0.1662941768424430
Fiori,07/2021,162.59731400000000,-0.2428787425224430
Fiori,08/2021,123.849558,-0.23830501898696800
Fiori,09/2021,79.671503,-0.3567074094846590
FIRE,05/2021,100.52433600000000,
FIRE,06/2021,,-1
FIRE,08/2021,383.343892,
FIRE,09/2021,485.59674,0.2667392128423430
Fire AF,05/2019,"1,492.2900760000000",
Fire AF,06/2019,615.330688,-0.5876601353207690
Fire AF,07/2019,"3,721.948308",5.048696059833120
Fire AF,08/2019,"2,276.897465",-0.3882511855132410
Fire AF,09/2019,377.59851000000000,-0.8341609511168740
Fire AF,10/2019,487.281079,0.29047405139390000
Fire AF,11/2019,509.7078,0.04602419828412840
Fire AF,12/2019,136.108336,-0.7329679161276320
Fire AF,01/2020,,-1
Fire AF,08/2020,"9,963.899124000000",
Fire AF,09/2020,378.62862300000000,-0.9619999542058790
Fire AF,10/2020,"3,977.629178000000",9.505357852990420
Fire AF,11/2020,"4,594.75381",0.1551488598819800
Fire AF,12/2020,"2,036.451745",-0.5567876257988240
Fire AF,01/2021,"12,119.286222000000",4.951177704925190
Fire AF,02/2021,"18,012.689513",0.486283035406968
Fire AF,03/2021,"5,007.632357000000",-0.7219941889640670
Fire AF,04/2021,"2,149.415133",-0.5707721773952910
Fire AF,05/2021,"14,514.666953000000",5.752844869358240
Fire AF,06/2021,"22,950.249441000000",0.5811764414102840
Fire AF,07/2021,"16,005.939500000000",-0.30258102243517200
Fire AF,08/2021,"17,206.031961000000",0.07497794559326030
Fire AF,09/2021,"11,762.687646000000",-0.3163625597893890
Fire Cut LLC,10/2019,"2,495.3074420000000",
Fire Cut LLC,11/2019,"12,400.462620000000",3.969512939079350
Fire Cut LLC,12/2019,"2,061.0690880000000",-0.8337909519056320
Fire Cut LLC,01/2020,364.603084,-0.8231000182755640
Fire Cut LLC,02/2020,"6,804.267662",17.662123170631200
Fire Cut LLC,03/2020,"10,463.142709000000",0.5377323804343890
Fire Cut LLC,04/2020,"13,744.438081000000",0.31360514362262900
Fire Cut LLC,05/2020,"18,029.45879200000",0.31176397941822900
Fire Cut LLC,06/2020,"32,950.576960000000",0.8275965651626080
Fire Cut LLC,07/2020,"20,685.618012",-0.37222288893116900
Fire Cut LLC,08/2020,"18,080.769486000000",-0.125925583876145
Fire Cut LLC,09/2020,"13,256.718918000000",-0.26680560093060600
Fire Cut LLC,10/2020,"21,578.330809000000",0.6277278670894120
Fire Cut LLC,11/2020,"13,887.084486",-0.35643379421137200
Fire Cut LLC,12/2020,"20,465.386064",0.4736992552059280
Fire Cut LLC,01/2021,"26,800.17981800000",0.3095369779094150
Fire Cut LLC,02/2021,"35,093.846878",0.3094631124239560
Fire Cut LLC,03/2021,"26,239.158075",-0.2523145676728570
Fire Cut LLC,04/2021,"41,080.505216000000",0.5656182678795810
Fire Cut LLC,05/2021,"50,392.326073",0.22667250093538800
Fire Cut LLC,06/2021,"24,540.102324",-0.5130190599169720
Fire Cut LLC,07/2021,"66,915.50034400000",1.7267816352402600
Fire Cut LLC,08/2021,"32,726.71962600000",-0.5109246817589630
Fire Cut LLC,09/2021,"30,305.209500000000",-0.07399183766882050
Fire King,10/2018,778.0672480000000,
Fire King,11/2018,"3,471.8220000000000",3.4621104524374000
Fire King,12/2018,"1,088.74711",-0.6864046860697350
Fire King,01/2019,701.236001,-0.3559238921883340
Fire King,02/2019,"2,310.792106",2.295312994062890
Fire King,03/2019,"2,985.718879000000",0.29207593848340700
Fire King,04/2019,"2,293.828587000000",-0.23173323411872400
Fire King,05/2019,"3,468.7328640000000",0.5122022995347750
Fire King,06/2019,"2,467.9155810000000",-0.28852532675171200
Fire King,07/2019,"2,890.589191000000",0.17126745065920600
Fire King,08/2019,"3,115.108228000000",0.07767241284200840
Fire King,09/2019,"2,574.942118",-0.17340203629034300
Fire King,10/2019,"2,461.5726110000000",-0.04402798269036640
Fire King,11/2019,"2,322.8112600000000",-0.05637101679630320
Fire King,12/2019,"2,408.6314460000000",0.03694668933196060
Fire King,01/2020,"1,682.6912160000000",-0.3013911618589730
Fire King,02/2020,592.396625,-0.6479469201674380
Fire King,03/2020,733.2314480000000,0.23773738245048200
Fire King,04/2020,507.0538640000000,-0.3084668348813100
Fire King,05/2020,,-1
Fire Sale,11/2018,"20,244.313800000000",
Fire Sale,12/2018,"38,314.607130000000",0.8926108095597690
Fire Sale,01/2019,,-1
Fire Sale,02/2019,"3,057.0220570000000",
Fire Sale,03/2019,,-1
Fire Sale,10/2020,"7,712.161937000000",
Fire Sale,11/2020,"6,907.474487000000",-0.10434006139567900
Fire Sale,12/2020,680.1155560000000,-0.9015391866766950
Fire Sale,01/2021,,-1
Fireball Farms,09/2021,"6,106.746857",
First Class Concentrates,08/2018,242.28315000000000,
First Class Concentrates,09/2018,188.07179200000000,-0.2237520768571820
First Class Concentrates,10/2018,146.323094,-0.2219827734719520
First Class Concentrates,11/2018,70.63362000000000,-0.5172763364339470
First Class Concentrates,12/2018,227.51717400000000,2.2210889658494100
First Class Concentrates,01/2019,286.81606,0.26063476860872000
First Class Concentrates,02/2019,298.96092800000000,0.04234375160163620
First Class Concentrates,03/2019,211.76118600000000,-0.29167604804866000
First Class Concentrates,04/2019,,-1
First Class Concentrates,06/2019,60.43426400000000,
First Class Concentrates,07/2019,,-1
Five Star Extracts,06/2019,237.34183200000000,
Five Star Extracts,07/2019,185.38220900000000,-0.21892315636967000
Five Star Extracts,08/2019,310.2830920000000,0.6737479484884120
Five Star Extracts,09/2019,451.9993930000000,0.45673227015541100
Five Star Extracts,10/2019,745.9148510000000,0.6502563112955320
Five Star Extracts,11/2019,"1,159.949322",0.555069349329794
Five Star Extracts,12/2019,"1,109.0398810000000",-0.04388936657355130
Five Star Extracts,01/2020,"1,605.6927780000000",0.4478223962083120
Five Star Extracts,02/2020,"1,121.0513960000000",-0.3018269675495800
Five Star Extracts,03/2020,"1,895.660108",0.690966279301614
Five Star Extracts,04/2020,"1,658.4157900000000",-0.1251512953186010
Five Star Extracts,05/2020,"2,247.9270850000000",0.35546652326555500
Five Star Extracts,06/2020,"1,679.8506520000000",-0.25271123640560600
Five Star Extracts,07/2020,"1,362.7359230000000",-0.18877554895874100
Five Star Extracts,08/2020,"2,034.9901970000000",0.4933122130662440
Five Star Extracts,09/2020,"1,639.8854590000000",-0.19415559769401700
Five Star Extracts,10/2020,"2,149.568585000000",0.31080410110520900
Five Star Extracts,11/2020,"1,531.1860480000000",-0.2876775094850030
Five Star Extracts,12/2020,"1,580.244969",0.03203981714964130
Five Star Extracts,01/2021,"1,959.3332940000000",0.23989212586444200
Five Star Extracts,02/2021,753.2187880000000,-0.6155739351204020
Five Star Extracts,03/2021,"1,245.1801000000000",0.6531453009905530
Five Star Extracts,04/2021,"1,617.4078630000000",0.2989348793801000
Five Star Extracts,05/2021,913.0960520000000,-0.43545714541886100
Five Star Extracts,06/2021,669.8083200000000,-0.2664426502196720
Five Star Extracts,07/2021,498.00747400000000,-0.25649255297396200
Five Star Extracts,08/2021,358.068451,-0.2809978369923020
Five Star Extracts,09/2021,241.41096200000000,-0.3257966142345220
Flamingo Farms,09/2021,453.85427600000000,
Flav,08/2018,"55,978.25587199970",
Flav,09/2018,"59,325.93755999990",0.059803251027595100
Flav,10/2018,"45,412.41751200010",-0.23452676215910100
Flav,11/2018,"48,868.887599999900",0.0761128844789281
Flav,12/2018,"39,657.673285000000",-0.1884883157233950
Flav,01/2019,"47,008.56705899990",0.18535867500780200
Flav,02/2019,"45,307.23569100000",-0.036191942755128100
Flav,03/2019,"48,050.43470500020",0.06054659862078260
Flav,04/2019,"41,910.265080000000",-0.12778593289939900
Flav,05/2019,"41,929.98456200010",0.00047051675675148900
Flav,06/2019,"31,387.359111999900",-0.2514340408213430
Flav,07/2019,"34,942.25701100010",0.11325890420774800
Flav,08/2019,"34,689.20229600000",-0.007242082700048740
Flav,09/2019,"26,671.321123000100",-0.2311347809207040
Flav,10/2019,"28,087.201863000000",0.05308626196168700
Flav,11/2019,"27,968.88057600000",-0.004212640603258250
Flav,12/2019,"30,609.792504000000",0.09442322587147820
Flav,01/2020,"23,235.290919000000",-0.2409196855560630
Flav,02/2020,"21,384.570410000000",-0.07965127337771470
Flav,03/2020,"32,279.46353600010",0.5094744910519850
Flav,04/2020,"26,691.14044900010",-0.17312317104550300
Flav,05/2020,"38,728.91636899990",0.45100268169511100
Flav,06/2020,"42,032.20893000000",0.0852926668416728
Flav,07/2020,"45,529.85807400000",0.08321354582684140
Flav,08/2020,"44,275.172217000000",-0.02755742956546810
Flav,09/2020,"41,242.00749000000",-0.0685071243118801
Flav,10/2020,"43,158.274066000000",0.046463950050555400
Flav,11/2020,"43,290.08144800000",0.0030540466423277100
Flav,12/2020,"46,136.70198600000",0.06575687646648200
Flav,01/2021,"49,480.60299200000",0.0724781109628227
Flav,02/2021,"51,780.83221899990",0.04648749384423950
Flav,03/2021,"48,879.66536600000",-0.056027814321906100
Flav,04/2021,"59,261.757629000100",0.21240105031941800
Flav,05/2021,"44,542.01517999990",-0.24838518191024800
Flav,06/2021,"41,073.346679000100",-0.07787408106666030
Flav,07/2021,"44,872.635438000100",0.09250010204166050
Flav,08/2021,"47,896.85791200000",0.06739569549415950
Flav,09/2021,"43,002.50477300000",-0.10218526542998600
Flavor,08/2018,"15,661.616683000000",
Flavor,09/2018,"12,284.778084000000",-0.21561238966251900
Flavor,10/2018,"24,291.375606000000",0.9773556705625570
Flavor,11/2018,"29,706.225929999900",0.22291246127133400
Flavor,12/2018,"26,282.998564000000",-0.11523602405995400
Flavor,01/2019,"31,957.747959000000",0.21590951204375400
Flavor,02/2019,"29,758.92260700000",-0.06880413960398450
Flavor,03/2019,"28,683.394230000100",-0.036141374847585200
Flavor,04/2019,"24,805.14657800000",-0.13520881179201200
Flavor,05/2019,"19,172.000194000000",-0.2270958716686670
Flavor,06/2019,"17,727.567240000000",-0.07534075419277620
Flavor,07/2019,"16,596.284748000000",-0.0638148752552677
Flavor,08/2019,"14,393.563523000000",-0.13272375465029700
Flavor,09/2019,"19,666.449194000000",0.3663363601775400
Flavor,10/2019,"26,376.898989000000",0.34121308472132500
Flavor,11/2019,"25,966.457076",-0.015560658331032500
Flavor,12/2019,"35,877.185168000000",0.38167425240158000
Flavor,01/2020,"30,033.699337000000",-0.16287470167007400
Flavor,02/2020,"28,114.669918000000",-0.0638958723488282
Flavor,03/2020,"21,253.90443200000",-0.24402795786008700
Flavor,04/2020,"15,565.460895",-0.26764228451293200
Flavor,05/2020,"20,302.24640100000",0.30431386117976000
Flavor,06/2020,"26,165.20723000000",0.28878384752099200
Flavor,07/2020,"33,605.20370099990",0.28434693467550600
Flavor,08/2020,"34,923.28097599990",0.039222415871290200
Flavor,09/2020,"36,424.6603990001",0.042990789554737300
Flavor,10/2020,"33,680.15965700000",-0.0753473254640255
Flavor,11/2020,"27,724.351481999900",-0.17683432132312600
Flavor,12/2020,"26,678.57695300000",-0.03772043251142770
Flavor,01/2021,"26,273.956443000100",-0.015166495226218300
Flavor,02/2021,"21,681.556529000000",-0.17478905104996300
Flavor,03/2021,"32,611.869350999900",0.5041295262810190
Flavor,04/2021,"26,283.16732800000",-0.19406130801287100
Flavor,05/2021,"17,766.210407000000",-0.32404606395846100
Flavor,06/2021,"16,404.12905200000",-0.07666696069654330
Flavor,07/2021,"20,225.80805700000",0.2329705522850670
Flavor,08/2021,"18,245.48324700000",-0.09791078825721550
Flavor,09/2021,"14,056.827574000000",-0.2295721969265300
Flavorburst Farms,07/2020,246.44989600000000,
Flavorburst Farms,08/2020,867.5143920000000,2.5200436521993900
Flavorburst Farms,09/2020,603.793152,-0.3039963860334440
Flavorburst Farms,10/2020,499.899676,-0.17206799324547500
Flavorburst Farms,11/2020,510.12966400000000,0.020464082077140500
Flavorburst Farms,12/2020,838.9090500000000,0.6445016026356790
Flavorburst Farms,01/2021,936.3258110000000,0.11612314946417600
Flavorburst Farms,02/2021,349.708723,-0.6265095772309110
Flavorburst Farms,03/2021,"1,209.0297100000000",2.4572477907564200
Flavorburst Farms,04/2021,268.87854500000000,-0.7776079919491800
Flavorburst Farms,05/2021,435.6054560000000,0.6200826138805530
Flavorburst Farms,06/2021,238.61921400000000,-0.45221252233351300
Flavorburst Farms,07/2021,,-1
Flavorz,08/2018,"5,049.976381000000",
Flavorz,09/2018,"1,437.32082",-0.7153806846685920
Flavorz,10/2018,"15,668.764692",9.901369042994870
Flavorz,11/2018,,-1
Flavorz,05/2019,"1,826.0917880000000",
Flavorz,06/2019,"1,903.6793160000000",0.042488295774538600
Flavorz,07/2019,,-1
Flawless Pharms,10/2019,"1,272.5532560000000",
Flawless Pharms,11/2019,,-1
Flawless Pharms,10/2020,"10,081.64612",
Flawless Pharms,11/2020,"4,432.947056000000",-0.560295312567468
Flawless Pharms,12/2020,"2,239.887174",-0.49471826626751400
Flawless Pharms,01/2021,,-1
Flawless Pharms,03/2021,"3,219.393065",
Flawless Pharms,04/2021,,-1
Fleur D'Elite,09/2018,"10,138.617077000000",
Fleur D'Elite,10/2018,"3,356.1408160000000",-0.668974497161592
Fleur D'Elite,11/2018,"51,206.381550000000",14.257518786422700
Fleur D'Elite,12/2018,"31,247.876048000000",-0.3897659802911800
Fleur D'Elite,01/2019,"11,598.490334000000",-0.6288230817293470
Fleur D'Elite,02/2019,"28,401.288289",1.4487056048789400
Fleur D'Elite,03/2019,"5,137.485777",-0.8191108190331710
Fleur D'Elite,04/2019,432.585846,-0.9157981423643750
Fleur D'Elite,05/2019,819.0764980000000,0.8934426671001160
Fleur D'Elite,06/2019,516.4382560000000,-0.3694871513698350
Fleur D'Elite,07/2019,291.805323,-0.4349657105960020
Fleur D'Elite,08/2019,133.935144,-0.5410119917517750
Fleur D'Elite,09/2019,106.286988,-0.20642943423422900
Fleur D'Elite,10/2019,137.616741,0.2947656490181090
Fleur D'Elite,11/2019,252.42672,0.8342733461476170
Fleur D'Elite,12/2019,58.332144,-0.7689145428027590
Fleur D'Elite,01/2020,,-1
Fleur D'Elite,04/2020,139.876928,
Fleur D'Elite,05/2020,325.52802400000000,1.3272460201585200
Fleur D'Elite,06/2020,321.765127,-0.011559364240787600
Fleur D'Elite,07/2020,869.6160530000000,1.702642331404670
Fleur D'Elite,08/2020,"1,101.4411760000000",0.2665833067366340
Fleur D'Elite,09/2020,542.994533,-0.5070144962512280
Fleur D'Elite,10/2020,155.81551000000000,-0.713044053797131
Fleur D'Elite,11/2020,264.829018,0.6996319429304570
Fleur D'Elite,12/2020,122.64051,-0.5369068279368090
Fleur D'Elite,01/2021,183.176395,0.4936043155723990
Fleur D'Elite,02/2021,128.162486,-0.30033296047779500
Fleur D'Elite,03/2021,139.07858900000000,0.08517393303372740
Fleur D'Elite,04/2021,97.62359200000000,-0.2980688637846340
Fleur D'Elite,05/2021,62.827709,-0.3564290381775750
Fleur D'Elite,06/2021,341.602244,4.437127175845300
Fleur D'Elite,07/2021,45.118625,-0.8679205836832850
Fleur D'Elite,08/2021,,-1
FLI,08/2018,"1,717.6790400000000",
FLI,09/2018,"3,100.803919000000",0.8052289437030100
FLI,10/2018,"2,659.3641760000000",-0.14236299828412400
FLI,11/2018,191.5488,-0.9279719559552340
FLI,12/2018,"1,064.9233190000000",4.559540540060810
